n,p,alpha,w_type,min,max,average
100,0.2,0.7,random,0.0,0.6947761595346114,0.0069999492132220825
100,0.2,0.8,degree,0.0,0.08,0.008000000000000002
100,0.2,0.8,random,0.0,0.7970163826762882,0.007999991127503981
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8954536568461093,0.008998794481723447
100,0.2,1.0,degree,0.0,0.07692307692307693,0.01
100,0.2,1.0,random,0.0,0.990037686337511,0.009999931989702693
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.0989045470180418,0.0009999932228754815
100,0.2,0.2,degree,0.0,0.016666666666666666,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1980197722065262,0.0019999787615618894
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.2957490664942296,0.0029999759604615412
100,0.2,0.4,degree,0.0,0.05,0.004000000000000001
100,0.2,0.4,random,0.0,0.39899859793414394,0.003999945678634997
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49931664580080914,0.004999299754915999
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5998608441880612,0.005999992616514701
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6916238513339594,0.0069999204141077
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008
100,0.2,0.8,random,0.0,0.7832810118064919,0.007999926276279578
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8907210030150616,0.00899983228597371
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.991593585400833,0.009999969445052753
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09917594383126484,0.0009999811068785607
100,0.2,0.2,degree,0.0,0.022222222222222223,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19753265281784485,0.001999883691308814
100,0.2,0.3,degree,0.0,0.024999999999999998,0.0029999999999999996
100,0.2,0.3,random,0.0,0.2997734098089922,0.0029999290784041835
100,0.2,0.4,degree,0.0,0.03076923076923077,0.004
100,0.2,0.4,random,0.0,0.3972613685837388,0.003999981599309339
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49797770447601697,0.004999848492422561
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.598263433435077,0.005999939447634787
100,0.2,0.7,degree,0.0,0.05384615384615384,0.007
100,0.2,0.7,random,0.0,0.6906706568901714,0.00699996046096378
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008000000000000002
100,0.2,0.8,random,0.0,0.7957911107728097,0.007999966122446774
100,0.2,0.9,degree,0.0,0.1,0.009
100,0.2,0.9,random,0.0,0.8803835814771144,0.008999794234093762
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9858962888652708,0.009999877056281099
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09917807422885405,0.0009999951857855073
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.19756444832038,0.001999846033013153
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2947173862019841,0.00299996531239893
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004000000000000001
100,0.2,0.4,random,0.0,0.38953467440258427,0.003999824263970315
100,0.2,0.5,degree,0.0,0.038461538461538464,0.005
100,0.2,0.5,random,0.0,0.49830908132730556,0.0049999703587632165
100,0.2,0.6,degree,0.0,0.08571428571428572,0.006
100,0.2,0.6,random,0.0,0.5988292547321473,0.0059997846460169025
100,0.2,0.7,degree,0.0,0.06363636363636363,0.006999999999999998
100,0.2,0.7,random,0.0,0.6982663390640315,0.006999965939519948
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.788807960583403,0.00799991877287479
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8989776201216237,0.00899992536168791
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9996755808784946,0.009999909857844066
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.09887114202887709,0.0009999721058055059
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.19858480968382664,0.0019999838727482034
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.2985548422866456,0.002999969352005755
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.3914983397306984,0.00399999360976468
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49733566432555015,0.004999964644984906
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5979146092956811,0.005999977705428715
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6895700513516962,0.006999793353993998
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7898760943198175,0.007999981517980625
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.896496086382792,0.008999797921510354
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9980597453903894,0.009999572280938368
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09888505181483524,0.0009999924802474925
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.19951715595769037,0.0019999967564586123
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29903324829862526,0.002999934558234599
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.39951999281689576,0.003999987913911541
100,0.2,0.5,degree,0.0,0.08333333333333333,0.005
100,0.2,0.5,random,0.0,0.4883642337159649,0.004999743658472284
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5991572583287904,0.005999819926418154
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6874867469163208,0.006999863455257446
100,0.2,0.8,degree,0.0,0.08,0.008
100,0.2,0.8,random,0.0,0.7866607999466336,0.00799990871450116
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8928368988370948,0.00899971182785251
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9973641057994093,0.009999892584312253
100,0.2,0.1,degree,0.0,0.01,0.0010000000000000002
100,0.2,0.1,random,0.0,0.0969533434684674,0.0009999845476521398
100,0.2,0.2,degree,0.0,0.025,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19910418953508333,0.0019999928080664192
100,0.2,0.3,degree,0.0,0.02727272727272727,0.0029999999999999996
100,0.2,0.3,random,0.0,0.29966276748419296,0.0029999824976200944
100,0.2,0.4,degree,0.0,0.03636363636363637,0.003999999999999999
100,0.2,0.4,random,0.0,0.3964745391029429,0.003999801229250435
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49415063790253855,0.00499998202696168
100,0.2,0.6,degree,0.0,0.09999999999999999,0.006
100,0.2,0.6,random,0.0,0.5872382458575335,0.00599984118259032
100,0.2,0.7,degree,0.0,0.05384615384615384,0.007
100,0.2,0.7,random,0.0,0.6858367775403587,0.006999952647259712
100,0.2,0.8,degree,0.0,0.08,0.008000000000000002
100,0.2,0.8,random,0.0,0.7892037918202836,0.007998969105614696
100,0.2,0.9,degree,0.0,0.1125,0.009
100,0.2,0.9,random,0.0,0.8907045275698183,0.00899970407301356
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9851505600900893,0.009999936065826442
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09870639789121968,0.000999992052002334
100,0.2,0.2,degree,0.0,0.018181818181818184,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1971693282860003,0.001999973799921672
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29892649166606194,0.002999991310670483
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004000000000000001
100,0.2,0.4,random,0.0,0.39951584502821946,0.003999911359901429
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.4940049143662498,0.0049999484399628966
100,0.2,0.6,degree,0.0,0.049999999999999996,0.005999999999999999
100,0.2,0.6,random,0.0,0.5876198519082472,0.005999992473875755
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6921813877170956,0.00699999276121377
100,0.2,0.8,degree,0.0,0.08,0.008
100,0.2,0.8,random,0.0,0.7955719445013353,0.007999802988929734
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8959323839695643,0.008999981749550233
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9756762162184369,0.009999861567972935
100,0.2,0.1,degree,0.0,0.01,0.0010000000000000002
100,0.2,0.1,random,0.0,0.0995845020329106,0.0009999939992628019
100,0.2,0.2,degree,0.0,0.022222222222222223,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1965362812765032,0.001999881867218004
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.2893417093411118,0.0029999955986309665
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.3994854641254607,0.003999937464949318
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49985507707384036,0.004999965274662434
100,0.2,0.6,degree,0.0,0.075,0.006
100,0.2,0.6,random,0.0,0.5994170641760383,0.005997324657435359
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6952965537267075,0.006999806982819031
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7895834668104937,0.007999973090547443
100,0.2,0.9,degree,0.0,0.06923076923076923,0.009
100,0.2,0.9,random,0.0,0.8919844896616426,0.008999995229900052
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.99191776720468,0.00999994615897981
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09901584809432988,0.0009998974778549562
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.1969462722535452,0.001999987488167065
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.29129240308109977,0.0029999909875217464
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004
100,0.2,0.4,random,0.0,0.39740312133628947,0.0039999520475231965
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49943684825595996,0.004999945387794813
100,0.2,0.6,degree,0.0,0.049999999999999996,0.006
100,0.2,0.6,random,0.0,0.5980961212515612,0.005999924510291121
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6844570172510823,0.006999966687978419
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.792243681338825,0.0079999461942796
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.8774485236472614,0.00899982808214671
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9978375018972152,0.009999967925079352
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09992641345826059,0.0009999939618629112
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.1986738757296739,0.00199996861418397
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.28671304015840215,0.0029999726859911576
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3911565815160792,0.003999704241875977
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49470123967233276,0.0049998087424942324
100,0.2,0.6,degree,0.0,0.049999999999999996,0.006
100,0.2,0.6,random,0.0,0.597763880139746,0.005999957574502692
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.673073956988725,0.006999945281666397
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008
100,0.2,0.8,random,0.0,0.7852302362221191,0.00799985001687334
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8968346466347638,0.008999101865998803
100,0.2,1.0,degree,0.0,0.1111111111111111,0.009999999999999998
100,0.2,1.0,random,0.0,0.9838169390457326,0.009999847307511136
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09832929087407331,0.0009999956339708047
100,0.2,0.2,degree,0.0,0.02,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19919217730488473,0.0019999839477477218
100,0.2,0.3,degree,0.0,0.03333333333333333,0.003
100,0.2,0.3,random,0.0,0.2960438730561732,0.002999933510661166
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004
100,0.2,0.4,random,0.0,0.3986831710729498,0.003999979211358863
100,0.2,0.5,degree,0.0,0.0625,0.005
100,0.2,0.5,random,0.0,0.4897683094869616,0.004999922829858723
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.599035890108657,0.005999988153012314
100,0.2,0.7,degree,0.0,0.0875,0.007
100,0.2,0.7,random,0.0,0.6867863966334067,0.006999593793953251
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7913490503140618,0.007999643074464624
100,0.2,0.9,degree,0.0,0.1125,0.009
100,0.2,0.9,random,0.0,0.8998730945245145,0.008999825466232894
100,0.2,1.0,degree,0.0,0.07142857142857142,0.01
100,0.2,1.0,random,0.0,0.9963794626688209,0.00999995875732962
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09647471562145968,0.0009999868419766642
100,0.2,0.2,degree,0.0,0.015384615384615385,0.002
100,0.2,0.2,random,0.0,0.19365069311009173,0.001999994047791156
100,0.2,0.3,degree,0.0,0.0375,0.003
100,0.2,0.3,random,0.0,0.29973731859983,0.0029996537867541043
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3989017074091965,0.003999771300514789
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.49709866056968993,0.00499994760920133
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5921066106755665,0.005999986757925553
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6980085242343762,0.006999980450027116
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7904935973218127,0.007999983493960182
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.8913561855086679,0.008999198707440184
100,0.2,1.0,degree,0.0,0.125,0.01
100,0.2,1.0,random,0.0,0.988923503728771,0.009999983273045668
